,Unnamed: 0,0
195,195,"They need to release the entire video,  not just the part that makes her look like a victim...

The tone in which they speak to officers need to change, as well as, the officers' approach to dealing with black people..."
196,196,The fifteen-year-old daughter stepped up to address her mother and the police officer attacked her.
197,197,at least he didnt shoot her through his partners door
198,198,I'm just a child but I just want to say god made us all the same to leave in peace and love and that's what they think peace and love is to harm us because of how God makes our skin colour. That's mest up
199,199,"This is what popped up at the top when I searched ""cops being cool with black people"""
200,200,"The child abusing racist neighbor had a good laugh, he too needs to be sued."
201,201,"The police have no rules so they feel like they bounds….sad sad …he arrested that little girl…she looks like she is in high school and she will always remember this.
Power to my people "
202,202,What happened to the assault case by the man choking the child??
203,203,Stop breaking the law
204,204,Resisting arrest there was no crime to be arrested for in the first place
205,205,This is getting scary.
206,206,"Black women: calls 911 for help
Cop: why did he litter"
207,207,Bro I don’t care u touch my mom like that for no good reason I don’t care if u a cop or not I’m going to fight you bruh
208,208,"Lesson! If you black DONT call the cops on a white man!!!

You will be arrested. It’s not your right to do so!!!"
209,209,arrested for resisting arrest.... my god..
210,210,Absolutely disgraceful.
211,211,Were ever did he tackle him lol
212,212,Where are the real cops? This Guy has no business in law enforcement
213,213,My dreams of being a cop are crushed
214,214,The pandemic has got me watching police arresting people.
215,215,WHAT is there to investigate.....REALLY
216,216,Is this even a police?
217,217,But what were they even arrested for can he arrest them if they just get him mad
218,218,He really said why don’t you teach your son not to litter instead of the fact a man choked a child wow
219,219,Fire the fkn guy and investigate---independently. He completely ignored the possibility that the guy out his hands on her child.
220,220,That man has the complexion for protection. Let’s not act surprised.
221,221,Note to self don't ever call the cops for help
222,222,Haha!! Yess. Love it
223,223,Ok this is edited. Without the full Video of the cam foootag of the cop(if it exists) this video says nothing
224,224,It's trouble broke out now everybody's attacking the cop I guess he is just doing what he's doing now I wouldn't have to do that way but if it's trouble broke out I'm just going to do me
225,225,He did use the taser at 1:08 you can see the daughter on the ground and the police pointing the gun at her.
226,226,If I were a cop I'd be terrified to work the hood. Nah yall can have that
227,227,There’s no substance to this. And the vid is cut up to make it look like a specific viewpoint.
228,228,"She went at him, cant tell shea a child dressed like that. Keep crying about the cop getting away with it because he will. Keep crying. Its funny"
229,229,just another cop that got away with abuse.
230,230,"Me: *being kinda tan*

wait- hol’ up does that count as black-"
231,231,Give them a badge and a gun and they think they're above the law.
232,232,I hope they sued.
233,233,Stop calling police. Catch his arse slipping. Handle that.
234,234,I saw the video of the cop on body cam he didnt tackle
235,235,How can u charge soneone with resisting arrestlike seriously how is that a crime
236,236,Teach them not to throw trash on the ground.... yet that officer was out of line
237,237,Somebody should have jumped in and help that woman.
238,238,You call the police that’s what you get!
239,239,What we learn guys? Never call the Police in the usa
240,240,An they wonder why they did that shooting in Texas smh️
241,241,I want a fkng follow up !!!
242,242,People are innocent till proven guilty
243,243,"Why don't you guys just call the police??

......."
244,244,When help goes
245,245,I wonder what's his sheet of choice to wear over his head after his shift is over? 
246,246,"yea but you cant go screaming and attacking the cop, she just dont know how to act like a grown up, and thats a good thing"
247,247,"How would he like for someone to handle his wife, mother, or sister that way?  He would not like that, so stop attacking black women like that.  Coward."
248,248,the kid who littered pushed the cop
249,249,"The USA is crazy , crazy  i tell ya!"
250,250,WE ON LIVE!  WE ON LIVE!
251,251,Love it! I want to see more of this
252,252,"Is not up to y'all he is going to face charges putting in his hands on a child just like the same dynamic if it was someone that was not black he will face charges, in the city needs to be sued if he's not dismissed off the force better yet they need to do an audit on all his police files and public records to try to come and get his license to where he cannot go to another law enforcement agency to work ever again he's violated his oath clearly we can see that "
253,253,All I heard was that we identified a child molester and the police and the city arrested one of the victims.
254,254,Why were acting a fools I’m glad they all got arrested just because you’re black doesn’t give you the right To assault a police officer
